NameToDisplay,Size,Brand,Marketing Group,Category,Stock(Unit1),SaleRate,MRP,Sale Rate Value,Product,Stock(Unit2),Stock,StockUnit,Unit1,Unit2,Stock Value,IsVirtual,Status,ProdConv1,SellLoose,StockLocation,Rate
baby Naturelle&me 878/102(gh) ,L,Baby naturelle&me,GIRLS KIDS WEAR,Frock-Hosiery <,2.0,395.0,395.0,790.0,878/102(gh),2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
baby Naturelle&me 93/3(gh) ,M,Baby naturelle&me,GIRLS KIDS WEAR,Frock-Hosiery <,4.0,305.0,305.0,1220.0,93/3(gh),4.0,4.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
baby Naturelle&me 93/3(gh) ,S,Baby naturelle&me,GIRLS KIDS WEAR,Frock-Hosiery <,2.0,295.0,295.0,590.0,93/3(gh),2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
baby Naturelle&me 93/4(gh) ,M,Baby naturelle&me,GIRLS KIDS WEAR,Frock-Hosiery <,4.0,305.0,305.0,1220.0,93/4(gh),4.0,4.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
baby Naturelle&me 93/4(gh) ,S,Baby naturelle&me,GIRLS KIDS WEAR,Frock-Hosiery <,4.0,295.0,295.0,1180.0,93/4(gh),4.0,4.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
baby Naturelle&me 93/4(gh) ,L,Baby naturelle&me,GIRLS KIDS WEAR,Frock-Hosiery <,3.0,315.0,315.0,945.0,93/4(gh),3.0,3.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Baby O 103 0,0,Baby o,BABA KIDS WEAR,Suit-Full-Hosiery <,1.0,245.0,295.0,245.0,103,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Baby O 111 0,0,Baby o,BABA KIDS WEAR,Suit-Full-Hosiery <,1.0,265.0,315.0,265.0,111,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Baby O 186 0,0,Baby o,BABA KIDS WEAR,Suit-Full-Hosiery <,1.0,285.0,335.0,285.0,186,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Baby O 187 0,0,Baby o,BABA KIDS WEAR,Suit-Full-Hosiery <,1.0,285.0,335.0,285.0,187,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Baby O 5073(vh) ,0,Baby o,BABA KIDS WEAR,Suit-Full-Hosiery <,1.0,205.0,205.0,205.0,5073(vh),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Baby Q 19460(am) ,30,Baby q,GIRLS KIDS WEAR,Frock-Leggy<,1.0,990.0,990.0,990.0,19460(am),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Baby Q 19460(am) ,36,Baby q,GIRLS KIDS WEAR,Frock-Leggy<,1.0,1100.0,1100.0,1100.0,19460(am),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Baby Q 19460(am) ,34,Baby q,GIRLS KIDS WEAR,Frock-Leggy<,1.0,1060.0,1060.0,1060.0,19460(am),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Baby Q 19460(am) ,38,Baby q,GIRLS KIDS WEAR,Frock-Leggy<,1.0,1140.0,1140.0,1140.0,19460(am),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Baby Q 19623(gh) ,28,Baby q,GIRLS KIDS WEAR,Frock-Leggy<,1.0,1140.0,1140.0,1140.0,19623(gh),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Baby Q 31472[GH] ,18,Baby q,GIRLS KIDS WEAR,LEGGY SET<,1.0,675.0,675.0,675.0,31472[GH],1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Baby Q 33091 ,36,Baby q,GIRLS KIDS WEAR,coord set ,1.0,850.0,950.0,850.0,33091,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Baby Q 33145 ,32,Baby q,GIRLS KIDS WEAR,Jeans-Top(set)<>,1.0,1105.0,1205.0,1105.0,33145,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Baby Q 33227 ,40,Baby q,GIRLS KIDS WEAR,Jeans-Top(set)<>,1.0,1145.0,1245.0,1145.0,33227,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Baby Q 33303 ,36,Baby q,GIRLS KIDS WEAR,Jeans-Top(set)<>,1.0,1170.0,1280.0,1170.0,33303,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Baby Q 33303 ,38,Baby q,GIRLS KIDS WEAR,Jeans-Top(set)<>,1.0,1210.0,1320.0,1210.0,33303,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Baby Q 35171[GH] ,36,Baby q,GIRLS KIDS WEAR,Cullotes >,1.0,1060.0,1060.0,1060.0,35171[GH],1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Baby Q 35648 ,40,Baby q,GIRLS KIDS WEAR,Plazo-Set<>,1.0,1180.0,1190.0,1180.0,35648,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Baby Q 35648 ,36,Baby q,GIRLS KIDS WEAR,Plazo-Set<>,1.0,1100.0,1110.0,1100.0,35648,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Baby Q 35779 ,26,Baby q,GIRLS KIDS WEAR,coord set ,1.0,1175.0,1275.0,1175.0,35779,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Baby Q 35789 ,24,Baby q,GIRLS KIDS WEAR,Plazo-Set<,1.0,915.0,1015.0,915.0,35789,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Baby Q 39666 ,18,Baby q,GIRLS KIDS WEAR,Middy-Frock<,1.0,825.0,925.0,825.0,39666,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Baby Q 39712 ,22,Baby q,GIRLS KIDS WEAR,Frock-Leggy<,1.0,1015.0,1115.0,1015.0, 39712,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Baby Q 39712 ,20,Baby q,GIRLS KIDS WEAR,Frock-Leggy<,1.0,985.0,1085.0,985.0, 39712,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Baby Q 39776 ,30,Baby q,GIRLS KIDS WEAR,Frock<,1.0,905.0,1005.0,905.0,39776,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Baby Q 7874(am) ,18,Baby q,GIRLS KIDS WEAR,Jeans Top(set) <,1.0,650.0,650.0,650.0,7874(am),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Baby Q 8316(am) ,30,Baby q,GIRLS KIDS WEAR,T.P.H-Pant,1.0,820.0,820.0,820.0,8316(am),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Baby Q 8316(gh) ,32,Baby q,GIRLS KIDS WEAR,T.P.H-Pant,1.0,775.0,775.0,775.0,8316(gh),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Baby Q 8316(gh) ,30,Baby q,GIRLS KIDS WEAR,T.P.H-Pant,2.0,745.0,745.0,1490.0,8316(gh),2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Baby Q 8329(am) ,24,Baby q,GIRLS KIDS WEAR,T.P.H-Pant,1.0,810.0,810.0,810.0,8329(am),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Baby Q 8329(am) ,26,Baby q,GIRLS KIDS WEAR,T.P.H-Pant,1.0,840.0,840.0,840.0,8329(am),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Baby Q 8329(am) ,28,Baby q,GIRLS KIDS WEAR,T.P.H-Pant,1.0,870.0,870.0,870.0,8329(am),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Baby Q 8329(am) ,18,Baby q,GIRLS KIDS WEAR,T.P.H-Pant,1.0,720.0,720.0,720.0,8329(am),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Baby Q 8751(am) ,26,Baby q,GIRLS KIDS WEAR,TOP SKIRT <,1.0,760.0,760.0,760.0,8751(am),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Baby Q 8751(am) ,22,Baby q,GIRLS KIDS WEAR,TOP SKIRT <,1.0,715.0,715.0,715.0,8751(am),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Baby Soft 3022(GH) ,28,Baby soft,BABA KIDS WEAR,Night-Suit-F<,1.0,310.0,310.0,310.0,3022(GH),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Baby Soft 3060(gh) ,18,Baby soft,BABA KIDS WEAR,Night-Suit-F<,1.0,345.0,345.0,345.0,3060(gh),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Baby Soft 3060(gh) ,22,Baby soft,BABA KIDS WEAR,Night-Suit-F<,2.0,375.0,375.0,750.0,3060(gh),2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Baby Soft 3060(gh) ,20,Baby soft,BABA KIDS WEAR,Night-Suit-F<,1.0,360.0,360.0,360.0,3060(gh),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Baby Soft 3076(gh) ,18,Baby soft,BABA KIDS WEAR,Night-Suit-F<,1.0,380.0,380.0,380.0,3076(gh),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Baby Soft 3076(gh) ,22,Baby soft,BABA KIDS WEAR,Night-Suit-F<,1.0,410.0,410.0,410.0,3076(gh),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Baby Soft 3161(gh) ,7,Baby soft,BABA KIDS WEAR,Night-Suit-F<,2.0,400.0,400.0,800.0,3161(gh),2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Baby Soft 3161(gh) ,6,Baby soft,BABA KIDS WEAR,Night-Suit-F<,1.0,380.0,380.0,380.0,3161(gh),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Baby Soft 3161(gh) ,5,Baby soft,BABA KIDS WEAR,Night-Suit-F<,2.0,360.0,360.0,720.0,3161(gh),2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Baby Soft[GH] 1128 ,5,Baby soft[gh],BABA KIDS WEAR,Night Suit H,1.0,285.0,285.0,285.0,1128,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Baby Soft[GH] 1128 ,6,Baby soft[gh],BABA KIDS WEAR,Night Suit H,1.0,305.0,305.0,305.0,1128,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Baby Soft[GH] 6202 ,8,Baby soft[gh],BABA KIDS WEAR,Night Suit H,1.0,360.0,360.0,360.0,6202,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Baby Soft[GH] 6202 ,7,Baby soft[gh],BABA KIDS WEAR,Night Suit H,1.0,340.0,340.0,340.0,6202,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
BabyQ 14163(SV) ,34,Babyq,GIRLS KIDS WEAR,LEGGY SET<,1.0,920.0,920.0,920.0,14163(SV),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
BabyQ 14377(GH) ,32,Babyq,GIRLS KIDS WEAR,LEGGY SET<,1.0,765.0,765.0,765.0,14377(GH),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
BabyQ 19164(gh) ,24,Babyq,GIRLS KIDS WEAR,Kurti+Leggy,1.0,870.0,870.0,870.0,19164(gh),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
BabyQ 2064(SV) ,16,Babyq,GIRLS KIDS WEAR,CAPRI SET,1.0,610.0,610.0,610.0,2064(SV),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
BabyQ 31168(AM) ,30,Babyq,GIRLS KIDS WEAR,LEGGY SET<,1.0,815.0,815.0,815.0,31168(AM),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
BabyQ 31168(AM) ,38,Babyq,GIRLS KIDS WEAR,LEGGY SET<,1.0,960.0,960.0,960.0,31168(AM),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
BabyQ 33133 ,34,Babyq,GIRLS KIDS WEAR,Jeans Top(set) <,1.0,1045.0,1145.0,1045.0,33133,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
BabyQ 33133 ,36,Babyq,GIRLS KIDS WEAR,Jeans Top(set) <,1.0,1085.0,1185.0,1085.0,33133,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
BabyQ 33133 ,32,Babyq,GIRLS KIDS WEAR,Jeans Top(set) <,1.0,1005.0,1105.0,1005.0,33133,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
BabyQ 33133 ,40,Babyq,GIRLS KIDS WEAR,Jeans Top(set) <,1.0,1165.0,1265.0,1165.0,33133,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
BabyQ 33133 ,38,Babyq,GIRLS KIDS WEAR,Jeans Top(set) <,1.0,1125.0,1225.0,1125.0,33133,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
BabyQ 33133 ,30,Babyq,GIRLS KIDS WEAR,Jeans Top(set) <,1.0,965.0,1065.0,965.0,33133,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
BabyQ 33206 ,38,Babyq,GIRLS KIDS WEAR,Jeans-Top(set)<>,1.0,1265.0,1395.0,1265.0,33206,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
BabyQ 37656(am) ,18,Babyq,GIRLS KIDS WEAR,Jeans Top(set) <,1.0,825.0,825.0,825.0,37656(am),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
BabyQ 37717 ,36,Babyq,GIRLS KIDS WEAR,Blazer Set<>,1.0,1300.0,1440.0,1300.0,37717,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
BabyQ 37717 ,38,Babyq,GIRLS KIDS WEAR,Blazer Set<>,1.0,1350.0,1490.0,1350.0,37717,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
BabyQ 37717 ,34,Babyq,GIRLS KIDS WEAR,Blazer Set<>,1.0,1250.0,1390.0,1250.0,37717,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
BabyQ 4889(VH) ,32,Babyq,GIRLS KIDS WEAR,TOP SKIRT <,1.0,860.0,860.0,860.0,4889(VH),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Babys day 5632(am) ,3,Babys day,GIRLS KIDS WEAR,Pant Top (set),1.0,660.0,660.0,660.0,5632(am),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Babys day 5664(am) ,3,Babys day,GIRLS KIDS WEAR,Set-Gallis-Full <,1.0,705.0,705.0,705.0,5664(am),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Babys day 5740 ,2,Babys day,GIRLS KIDS WEAR,Suit-Gallis-Full <,1.0,650.0,700.0,650.0,5740,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Babys day 6056(gh) ,2,Babys day,GIRLS KIDS WEAR,Frock-Gallis <,1.0,565.0,565.0,565.0,6056(gh),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Babys day 6056(gh) ,3,Babys day,GIRLS KIDS WEAR,Frock-Gallis <,1.0,585.0,585.0,585.0,6056(gh),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Babys day 6327(gh) ,1,Babys day,GIRLS KIDS WEAR,T.P.H-Pant,1.0,600.0,600.0,600.0,6327(gh),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Babys day 6327(gh) ,0,Babys day,GIRLS KIDS WEAR,T.P.H-Pant,1.0,580.0,580.0,580.0,6327(gh),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
bachpan 2021(VIS) 20/22/24/26,24,Bachpan,GIRLS KIDS WEAR,CAP-TOP,1.0,1160.0,1160.0,1160.0,2021(VIS),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
BadBoys 10019 ,4,Badboys,BABA KIDS WEAR,Suit-Gallis-Half <>,1.0,1300.0,1300.0,1300.0,10019,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
BadBoys 10019 ,1,Badboys,BABA KIDS WEAR,Suit-Gallis-Half <>,1.0,1240.0,1340.0,1240.0,10019,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
BadBoys 10650 ,0,Badboys,BABA KIDS WEAR,Suit-Gallis-Half <>,1.0,1095.0,1195.0,1095.0,10650,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
BadBoys 10650 ,3,Badboys,BABA KIDS WEAR,Suit-Gallis-Half <>,1.0,1155.0,1255.0,1155.0,10650,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
BadBoys 10650 ,2,Badboys,BABA KIDS WEAR,Suit-Gallis-Half <>,1.0,1135.0,1235.0,1135.0,10650,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
BadBoys 10650 ,4,Badboys,BABA KIDS WEAR,Suit-Gallis-Half <>,1.0,1175.0,1275.0,1175.0,10650,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
BadBoys 1391(SR) ,0,Badboys,BABA KIDS WEAR,Suit-Full <>,1.0,1415.0,1415.0,1415.0,1391(SR),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
BadBoys 1391(SR) ,4,Badboys,BABA KIDS WEAR,Suit-Full <>,1.0,1495.0,1495.0,1495.0,1391(SR),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
BadBoys 1761 ,2,Badboys,BABA KIDS WEAR,Suit-Gallis-Full <>,1.0,1755.0,1855.0,1755.0,1761,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
BadBoys 1761 ,3,Badboys,BABA KIDS WEAR,Suit-Gallis-Full <>,1.0,1775.0,1875.0,1775.0,1761,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
BadBoys 1761 ,1,Badboys,BABA KIDS WEAR,Suit-Gallis-Full <>,1.0,1735.0,1835.0,1735.0,1761,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
BadBoys 1761 ,4,Badboys,BABA KIDS WEAR,Suit-Gallis-Full <>,1.0,1795.0,1895.0,1795.0,1761,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
BadBoys 1890 ,0,Badboys,BABA KIDS WEAR,Suit-Gallis-Half <>,1.0,1220.0,1320.0,1220.0,1890,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
BadBoys 1999 ,1,Badboys,BABA KIDS WEAR,Suit-Gallis-Half <>,1.0,1200.0,1300.0,1200.0,1999,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
BadBoys 1999 ,0,Badboys,BABA KIDS WEAR,Suit-Gallis-Half <>,1.0,1180.0,1280.0,1180.0,1999,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
BadBoys 3077 ,4,Badboys,BABA KIDS WEAR,Suit-Gallis-Full <>,1.0,1385.0,1385.0,1385.0,3077,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
BadBoys 3078 ,4,Badboys,BABA KIDS WEAR,Suit-Gallis-Full <>,1.0,1760.0,1760.0,1760.0,3078,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
BadBoys 3419 ,3,Badboys,BABA KIDS WEAR,Suit-Gallis-Half <>,1.0,1265.0,1265.0,1265.0,3419,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
BadBoys 3419 ,1,Badboys,BABA KIDS WEAR,Suit-Gallis-Half <>,1.0,1225.0,1325.0,1225.0,3419,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
BadBoys 3421 ,1,Badboys,BABA KIDS WEAR,Suit-Full-Gallis-Cap <>,1.0,1580.0,1680.0,1580.0,3421,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
BadBoys 3421 ,3,Badboys,BABA KIDS WEAR,Suit-Full-Gallis-Cap <>,1.0,1620.0,1720.0,1620.0,3421,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
BadBoys 3421 ,0,Badboys,BABA KIDS WEAR,Suit-Full-Gallis-Cap <>,1.0,1560.0,1660.0,1560.0,3421,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
BadBoys 3421 ,2,Badboys,BABA KIDS WEAR,Suit-Full-Gallis-Cap <>,1.0,1600.0,1700.0,1600.0,3421,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
BadBoys 3428 ,3,Badboys,BABA KIDS WEAR,Suit-Gallis-Half <>,1.0,1265.0,1365.0,1265.0,3428,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
BadBoys 3428 ,2,Badboys,BABA KIDS WEAR,Suit-Gallis-Half <>,1.0,1245.0,1345.0,1245.0,3428,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
BadBoys 3442 ,1,Badboys,BABA KIDS WEAR,Suit-Gallis-Full <>,1.0,1735.0,1835.0,1735.0,3442,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
BadBoys 3442 ,4,Badboys,BABA KIDS WEAR,Suit-Gallis-Full <>,1.0,1795.0,1895.0,1795.0,3442,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
BadBoys 3442 ,0,Badboys,BABA KIDS WEAR,Suit-Gallis-Full <>,1.0,1715.0,1815.0,1715.0,3442,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
BadBoys 3558 ,0,Badboys,BABA KIDS WEAR,Suit-Gallis-Full <>,1.0,1655.0,1735.0,1655.0,3558,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
BadBoys 3558 ,4,Badboys,BABA KIDS WEAR,Suit-Gallis-Full <>,1.0,1735.0,1815.0,1735.0,3558,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
BadBoys 3558 ,3,Badboys,BABA KIDS WEAR,Suit-Gallis-Full <>,1.0,1715.0,1795.0,1715.0,3558,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
BadBoys BS-3418 ,4,Badboys,BABA KIDS WEAR,Suit-Gallis-Full <>,1.0,1470.0,1470.0,1470.0,BS-3418,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Balenciaga 2700(aj) ,30,Balenciaga,Baby Woolen Wear,Suede P/O<,1.0,550.0,550.0,550.0,2700(aj),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Balli 1622 ,20,Balli,GIRLS KIDS WEAR,Frock-Long >,1.0,1455.0,1455.0,1455.0,1622,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Bangladesh Gb5(mf) ,free,Bangladesh,GIRLS WEAR,TOP<>,1.0,1090.0,1090.0,1090.0,Gb5(mf),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Barry&Clark 1 ,XXL,Barry&clark,GENTS WEAR,BarMuda,1.0,345.0,345.0,345.0,1,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Barry&Clark 1 ,XL,Barry&clark,GENTS WEAR,BarMuda,1.0,339.0,339.0,339.0,1,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Basic 78687(SG) free,free,Basic,GIRLS WEAR,Middy Frock<>,1.0,1345.0,1345.0,1345.0,78687(SG),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Basic 7889(SG) free,free,Basic,GIRLS WEAR,Middy Frock<>,1.0,1390.0,1390.0,1390.0,7889(SG),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Basic Club 1601(DC) 24/26/28,28,Basic club,Baba Woolen Wear,P/O-Jacket ,1.0,975.0,975.0,975.0,1601(DC),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Basic Club 1601(DC) 30/32/34,30,Basic club,Baba Woolen Wear,P/O+Jacket,1.0,1005.0,1005.0,1005.0,1601(DC),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Basic Club 1804(DC) ,22,Basic club,Baba Woolen Wear,SWEATER<,2.0,835.0,835.0,1670.0,1804(DC),2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Basic Club 2105(DC) ,32,Basic club,Baba Woolen Wear,SuedeP/O-Sarak <>,1.0,1040.0,1040.0,1040.0,2105(DC),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Basic Club 2207(DC) ,24,Basic club,Baba Woolen Wear,SuedeP/O-Sarak <>,1.0,1025.0,1025.0,1025.0,2207(DC),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Basic Club 2207(DC) ,36,Basic club,Baba Woolen Wear,SuedeP/O-Sarak <>,1.0,1185.0,1185.0,1185.0,2207(DC),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Basic Club 2209(DC) ,36,Basic club,Baba Woolen Wear,SuedeP/O-Sarak <>,1.0,1175.0,1175.0,1175.0,2209(DC),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
